date,open,high,low,close,volume,amount,stock_id,name,industry_category,macd,macd_signal,macd_hist,ema20,ema60,ema120,rsi14,adx14,atr14,volume_ma20,amount_ma20,close_20d_high,close_10d_low,lr_slope_20,lr_slope_60,return_5d,day_return,prev_close,prev_volume_ratio,bb_upper,bb_mid,bb_lower,bb_pct_b,bb_bandwidth,stoch_k,stoch_d,obv,obv_ma,williams_r,cci20,mfi14,ichi_senkou_a,ichi_senkou_b,market_ma60,market_above_ma60,market_return_5d,foreign_net,foreign_buy_streak,invest_trust_net,invest_trust_streak,dealer_net,dealer_buy_streak,relative_strength_5d,margin_change_5d,short_ratio,limit_down_streak,macd_golden_cross,hist_turn_positive,above_ema60,ema60_gt_ema120,volume_ratio,volume_break,rsi_strong,adx_trending,breakout_20d,avoid_chase,liquidity_ok,foreign_buy_3d,stronger_than_market,kd_golden_cross,obv_uptrend,invest_trust_buy_2d,dealer_buy_3d,bb_squeeze_breakout,breakout_volume_confirm,williams_r_recovery,cci_momentum,mfi_strong,above_ichimoku_cloud,long_upper_shadow,open_high_close_low,gap_chase_after_blowout,earnings_blocked,f_score,f_score_low,condition_count,skip_trade,entry_signal,entry_score,momentum_score,macd_death_cross,close_below_ema20,close_below_swing_low,base_exit_signal,entry_reason,skip_reason,base_exit_reason
2026-05-29,68.0,70.0,66.8,69.4,12426985,859438954,2402,毅嘉,,0.4120198050411829,0.431302146766192,-0.019282341725009,67.16148619497397,63.8232469285189,59.837864023307446,55.34806412611024,16.736180228355394,3.5507827922917925,10306061.15,710510368.2,72.6,61.9,-0.3640961598285733,0.692416068152553,0.0531107738998481,0.049924357034796,66.1,0.8256448094240045,73.9402857078122,67.63999999999987,61.33971429218755,0.6396762053042881,0.1862887554054504,82.97872340425538,69.83644521638477,563351018.0,540723046.3,-30.508474576271144,25.528907733757126,61.44322456713565,68.875,65.45,84981.37599999997,True,0.0583517947481986,809674.0,1.0,0.0,0.0,560006.0,1.0,-0.0052410208483504,0.0,0.0,0,False,False,True,True,1.2057938352131743,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,8,False,False,873.270016495652,18.5,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-05-29,16.8,18.05,16.7,17.65,18377619,325570759,2405,輔信,,0.3964235336829613,0.1852307116638968,0.2111928220190644,16.011639478415958,15.86151010733243,16.262079670448014,68.96605657522227,22.287388099879216,0.6642651052630166,3819970.65,62640983.65,17.05,15.0,0.626724534170186,0.0826336275579089,0.0664652567975829,0.0729483282674772,16.45,1.4757947417465849,17.268921188290747,15.739999999999965,14.21107881170918,1.1246234320734572,0.1942720696684608,87.09677419354833,68.36559139784974,109194739.0,80313126.85,-12.698412698412763,174.95063953987443,76.93949229946553,15.974999999999998,16.0,84981.37599999997,True,0.0583517947481986,-3237310.0,0.0,0.0,0.0,6567.0,2.0,0.0081134620493843,0.0,0.0,0,False,False,True,False,4.81093198975233,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,-1,False,12,False,False,1361.2080542023411,54.4,False,False,False,False,"above_ema60, volume_break, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, adx_trending, stronger_than_market, obv_uptrend, breakout_volume_confirm, mfi_strong, above_ichimoku_cloud",,
2026-05-29,1200.0,1205.0,1150.0,1155.0,3394138,3950206060,2404,漢唐,,60.25665018330551,47.37656974225864,12.880080441046871,1094.081798287937,1016.9661848910098,970.483461351766,60.520948738807526,34.43294909638393,64.22388616985945,5178628.3,5618274779.8,1265.0,1000.0,1.2456619570788243,0.2476706229331501,0.0,-0.0043103448275861,1160.0,0.8711055516783413,1258.1925966493736,1070.95,883.7074033506264,0.7244414505674427,0.349675702225825,45.71428571428572,54.8156893611443,120912653.0,108155543.85,-52.34159779614325,76.12280807391495,62.0622322388222,955.25,978.0,84981.37599999997,True,0.0583517947481986,-1005641.0,0.0,-81000.0,0.0,-7468.0,0.0,-0.0583517947481986,0.0,0.0,0,False,False,True,True,0.6554125539382697,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,-1,False,10,True,False,1095.1518951609469,8.3,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",open_high_close_low,
2026-05-29,33.75,34.8,33.05,34.55,9814389,332315905,2406,國碩,,0.3923281155646876,0.1069995801431916,0.2853285354214959,32.87956977837208,32.10612721543124,29.77198136721975,56.20647080246784,16.551060193476875,1.967805293048812,12528353.3,420811399.7,35.25,30.05,0.0268083554206909,-0.1059702506747646,0.0881889763779526,0.0375375375375375,33.3,1.1704302516920382,35.942861274001565,32.93249999999998,29.922138725998405,0.7686554623807527,0.1828200879982741,73.17073170731699,68.292682926829,612969031.0,585170745.6,-26.82926829268301,58.81816107688814,62.45613585498317,33.9375,33.175,84981.37599999997,True,0.0583517947481986,658462.0,2.0,0.0,0.0,21094.0,1.0,0.029837181629754,0.0,0.0,0,False,False,True,True,0.7833742204572088,False,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,10,False,False,1102.3685205610243,20.5,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, liquidity_ok, stronger_than_market, kd_golden_cross, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
2026-05-29,347.5,351.5,338.5,347.0,140975644,48771147023,2408,南亞科,,20.565689996451223,18.515305301439103,2.05038469501212,295.129896374362,262.33891381542264,230.4210583162784,66.53474841692946,19.37389734491432,23.700360532792125,157736401.35,47273843096.85,341.0,274.5,0.9401286550619672,0.5434027112364712,0.1175523349436393,0.0709876543209877,324.0,1.4443139427497336,351.73891060729784,298.625,245.5110893927022,0.9553891762712092,0.3557231350844559,94.76744186046513,80.58352764766157,5675487333.0,4876735186.95,-6.857142857142857,147.86793278262434,66.20594192325763,232.25,262.5,84981.37599999997,True,0.0583517947481986,19483386.0,4.0,1740000.0,2.0,208194.0,2.0,0.0592005401954407,0.0,0.0,0,False,False,True,True,0.893741982151541,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,-1,False,13,True,False,1469.2313711859738,26.6,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, breakout_20d, market_above_ma60, liquidity_ok, foreign_buy_3d, stronger_than_market, obv_uptrend, invest_trust_buy_2d, cci_momentum, mfi_strong, above_ichimoku_cloud","long_upper_shadow, open_high_close_low",
2026-05-29,22.35,23.2,21.9,23.0,481574851,10879111164,2409,友達,,1.2044150698579197,0.9683960755853804,0.236018994272539,20.40706450593976,18.29031695571415,16.613178382926638,63.07571518492475,28.39209631049686,1.563547414728219,357979334.5,7318530774.3,24.4,18.75,1.3705645085969342,0.5957068247940652,0.0360360360360361,0.0849056603773585,21.2,1.5878420899173231,23.78263761219735,19.967499999999973,16.152362387802594,0.897429962985453,0.3821347301562423,61.1111111111111,49.31773879142323,1669028151.0,2445045015.75,-36.8421052631579,116.40893470790392,49.41926578175734,18.7125,17.575000000000003,84981.37599999997,True,0.0583517947481986,66341339.0,1.0,9000.0,2.0,3125874.0,1.0,-0.0223157587121625,0.0,0.0,0,False,False,True,True,1.345258802921206,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,-1,False,11,True,False,1244.6131084684926,21.3,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, invest_trust_buy_2d, cci_momentum, above_ichimoku_cloud",gap_chase_after_blowout,
2026-05-29,137.5,138.5,136.5,137.0,28220973,3876140630,2412,中華電,,0.2531101119199093,0.4354113261177462,-0.1823012141978369,136.96360644190128,135.9768265762734,134.83465228707655,50.80501565006286,29.321445380961496,1.8975032197194333,15164375.15,2094346075.1,142.5,136.0,0.0590312543837834,0.029231110412058,0.0,0.0036630036630036,136.5,1.1933706569343,140.0970986531518,136.975,133.8529013468482,0.5040037171751072,0.0455864012141163,12.5,10.416666666666666,-26180319.0,-31366172.85,-82.3529411764706,12.950450450452124,67.81625456100768,135.75,135.0,84981.37599999997,True,0.0583517947481986,-6478228.0,0.0,4972168.0,5.0,966523.0,8.0,-0.0583517947481986,0.0,0.0,0,False,False,True,True,1.861004671860812,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,-1,False,13,False,False,1472.0963126247498,19.3,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, kd_golden_cross, obv_uptrend, invest_trust_buy_2d, dealer_buy_3d, mfi_strong, above_ichimoku_cloud",,
2026-05-29,50.5,51.5,50.5,50.8,229988,11712804,2414,精技,,1.3504197495671093,1.2725437492580849,0.0778760003090246,48.96037744205931,46.288880508633966,44.51628155813605,66.78179373310937,40.73039682442293,1.0913487215721382,395718.8,19343439.3,51.2,48.0,0.4473382262855914,0.3229636128828028,0.0119521912350597,0.0079365079365079,50.4,0.8182675286273878,51.67149059065797,48.89499999999998,46.11850940934199,0.8430589691911318,0.1135695097927392,82.49999999999993,82.5,5651448.0,4635007.4,-15.90909090909098,118.15561959654248,57.97779519437974,44.7375,43.375,84981.37599999997,True,0.0583517947481986,25000.0,1.0,0.0,0.0,0.0,0.0,-0.0463996035131388,0.0,0.0,0,False,False,True,True,0.5811904817259125,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,-1,False,9,True,False,1001.902341290368,3.8,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",long_upper_shadow,
2026-05-29,51.9,52.6,50.5,51.2,4200223,216476173,2413,環科,,0.9692311199737204,0.3533306722408579,0.6159004477328626,48.87898595515821,47.72059348841,43.66439321436685,58.15691306454044,17.679280802591606,2.7900093070988192,4057037.8,201360940.75,51.9,43.2,0.9308222614482864,-0.143097854808489,-0.0058252427184465,0.0039215686274509,51.0,1.2616183481508472,53.72274186516281,47.57249999999999,41.42225813483717,0.7949071011782054,0.2585629035750831,63.63636363636367,68.60342555994733,197666973.0,179330160.55,-20.86956521739129,86.42969439012249,74.25478386372089,52.9625,49.85,84981.37599999997,True,0.0583517947481986,32000.0,2.0,0.0,0.0,139.0,1.0,-0.0641770374666451,0.0,0.0,0,False,False,True,True,1.0352930406514822,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-1,False,8,False,False,846.6145074624419,8.9,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong",,
2026-05-29,48.65,49.75,48.45,49.0,1860556,91258643,2417,圓剛,,1.6051075246884494,2.084875553086559,-0.4797680283981096,48.51877504728888,44.19672019538603,41.78013923453715,53.67882011799936,31.601452856208223,2.5456970630753,4758528.5,248752430.0,56.9,47.0,-0.3969129982906178,0.8196048761332435,-0.037328094302554,0.0197710718002082,48.05,0.4579406265651076,54.8159617016156,50.28249999999989,45.749038298384185,0.3585517994402804,0.1803196619744728,42.399999999999984,45.43104325699702,43270503.0,45740192.35,-54.96183206106869,-53.29301075268842,40.32636129891881,39.7625,38.325,84981.37599999997,True,0.0583517947481986,249847.0,3.0,0.0,0.0,-17995.0,0.0,-0.0956798890507526,0.0,0.0,0,False,False,True,True,0.390993980597153,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-1,False,8,True,False,890.9434037571044,7.8,False,False,False,False,"above_ema60, ema60_gt_ema120, market_above_ma60, avoid_chase, liquidity_ok, foreign_buy_3d, adx_trending, above_ichimoku_cloud",long_upper_shadow,
2026-05-29,27.0,27.3,26.85,27.0,115128,3104103,2415,錩新,,-0.271679997356216,-0.3430229759274322,0.0713429785712161,27.056566402707595,27.462059096111915,27.15066645077978,47.43253966078477,16.009774462888196,0.6306214551425575,159166.45,4298315.25,28.0,26.3,-0.0854120180763146,-0.0981045434787529,-0.0091743119266054,0.0055865921787709,26.85,1.1265404515920037,27.84825248390366,26.95500000000002,26.06174751609638,0.525188846832714,0.0662773128476082,61.53846153846156,50.14245014244989,4985214.0,5294199.05,-43.33333333333324,8.124015584846601,35.01107354777422,29.0,28.075000000000003,84981.37599999997,True,0.0583517947481986,5126.0,2.0,0.0,0.0,2000.0,1.0,-0.067526106674804,0.0,0.0,0,False,False,False,True,0.723318262108629,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,False,3,False,False,316.4903464164941,3.5,False,True,False,True,"ema60_gt_ema120, market_above_ma60, avoid_chase",,close_below_ema20
2026-05-29,32.3,33.35,31.7,32.65,5471484,178766961,2419,仲琦,,-0.0875788801879373,-0.4095225643971212,0.3219436842091838,31.12172866381169,31.07575739727672,29.637492776794684,56.6467585711231,15.330144848193472,1.573619040906323,2724215.15,84805861.85,32.3,28.65,0.2344522159690081,0.0072636579777493,0.0332278481012657,0.0381558028616852,31.45,3.4978845447692186,32.466032190804405,30.53999999999992,28.613967809195422,1.047758238432856,0.1261317741194823,77.3333333333333,62.44948621914955,194422761.0,179260174.9,-16.346153846153875,176.28022082619438,76.87793871428349,35.237500000000004,33.375,84981.37599999997,True,0.0583517947481986,167640.0,2.0,0.0,0.0,552878.0,2.0,-0.0251239466469328,0.0,0.0,0,False,False,True,True,2.008462510752868,True,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,-1,False,12,False,False,1307.9023752910286,31.1,False,False,False,False,"above_ema60, ema60_gt_ema120, volume_break, rsi_strong, breakout_20d, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, bb_squeeze_breakout, breakout_volume_confirm, mfi_strong",,
2026-05-29,65.9,66.1,63.5,64.3,864184,55855982,2420,新巨,,2.52274202834397,2.04139897878949,0.4813430495544799,60.0176140824166,56.18388119879135,54.36633288502205,71.15126992127678,52.18722245740858,1.860286866520416,891638.7,53655882.45,64.7,56.7,0.937179354625542,0.3556632019884794,0.0255183413078148,-0.0031007751937984,64.5,1.758953278796585,65.97122243818882,59.139999999999965,52.30877756181111,0.8776776445716274,0.2310186823871781,76.62337662337666,79.33339607252674,9011652.0,7055878.45,-16.98113207547168,122.5619592315592,71.34244684554048,53.8,52.4,84981.37599999997,True,0.0583517947481986,-293000.0,0.0,0.0,0.0,1000.0,1.0,-0.0328334534403838,0.0,0.0,0,False,False,True,True,0.9692087164902108,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,-1,False,10,True,False,1118.5959642782725,6.9,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, adx_trending, obv_uptrend, mfi_strong, above_ichimoku_cloud",open_high_close_low,
2026-05-29,157.5,160.5,155.5,159.0,4799734,762448147,2421,建準,,4.336228485514056,3.213794079829668,1.122434405684388,152.17164969270084,147.41136635345674,145.345040420536,59.76208366091503,17.167668205003245,7.118645027473456,7430295.2,1140635704.45,165.0,140.0,0.4455200549974075,0.2347396796821229,0.003154574132492,0.0159744408945687,156.5,1.034603795712429,165.2760361173357,151.1,136.92396388266428,0.7786392449416514,0.187637804332703,72.22222222222223,75.39682539682569,366676901.0,345258403.2,-23.80952380952381,84.36771769629495,68.99326570925243,143.0,141.5,84981.37599999997,True,0.0583517947481986,586038.0,2.0,1000.0,1.0,140288.0,1.0,-0.0551972206157065,0.0,0.0,0,False,False,True,True,0.6459681440382072,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,-1,False,9,False,False,963.1076275838146,6.7,False,False,False,False,"above_ema60, ema60_gt_ema120, rsi_strong, market_above_ma60, avoid_chase, liquidity_ok, obv_uptrend, mfi_strong, above_ichimoku_cloud",,
